"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C290_CapitalxPagar","C340_Reservas","C350_ResultadosAcum"
"COOPEANDE",2015-10-01,2037154039.26,116400435617.37,303303422157.42,-10848671871.58,21263266.2,94646349.07,58126719.42,4206489443.58,5692535172.05,291468787396.49,0,32645923707.15,8523527834.42,10507390136.32,67327766887.04,2049696092.83,0,0,13159940786.38,0
"COOPEANDE",2015-11-01,2343044859.2,116366699476.55,305596826938.42,-11448671871.58,41257430.14,138162530.88,58126719.42,4193169347.39,5820069982.48,291677411464.6,0,34321847961.25,8572792757.27,10661070328.21,67718785405.25,1896237866.65,0,0,13099648252.53,0
"COOPEANDE",2015-12-01,2019097688.23,123415026062.57,306588138401.42,-12298671871.58,51755234.4,140451359.01,58126719.42,4257399697.84,3136888839.42,296024945769.54,0,37258873699,8603007666.52,10810993264.5,68119524680.19,2027934870.36,0,0,12089373476.68,0
"COOPEANDE",2016-01-01,2009154450.28,127610648852.02,306959360049.75,-12522295631.25,23859006.65,162190206.05,58126719.42,5915269237.87,1552247141.65,301163582651.76,0,36018924500.08,12625721153.34,10831075157.59,68460931055.13,1850784856.74,0,0,12622648087.2,0
"COOPEANDE",2016-02-01,2031908290.32,127395264591.82,308053848839.43,-12947219406.57,14474256.05,211798303.9,58126719.42,5940084439.37,1499136541.64,303158556052.03,0,34838895667.61,12109882331.09,10854220587.64,68652055875.93,1764143523.4,0,0,12515648000.29,0
"COOPEANDE",2016-03-01,2356992281.77,129035568364.31,311315790596.89,-13070644371.11,31080142.3,185255719.84,58126719.42,5917907056.88,1488043708.36,308520538461.87,0,34138770972.52,11761761234.35,11040882186.12,69001742892.72,1756268285.3,0,0,12396351882.02,0
"COOPEANDE",2016-04-01,2044161993.74,132299529833.2,315004931090.33,-13206711158.67,20268579.9,246392531.91,58126719.42,5893045869.26,1466358045.56,314321855647,0,35197489061.88,9075875164.22,11275702428.06,70752963081.01,1800251668.12,0,0,12307468309.1,0
"COOPEANDE",2016-05-01,1780181814.36,126488059731.71,323712900052.2,-12170462317.43,40699173.71,233572848.96,58126719.42,5873760771.63,1482672542.01,315506328013.11,0,36083111857.7,8488125780.97,11685956532.97,71160249085.71,1719083635.37,0,0,12204403882.5,0
"COOPEANDE",2016-06-01,1878597954.42,123790881181.32,336356763967.06,-12439400465.61,46452672,220753166.01,58126719.42,5850667504.94,1475268892.46,319754390458.52,0,40457165491.26,8287585284.4,12292875322.7,71633430875.12,1735887836.61,0,0,12118004300.89,0
"COOPEANDE",2016-07-01,3190880342.93,120125432624.47,346367389652.21,-13085250779.32,55432750.35,207933483.06,58126719.42,5826721002.61,1509904633.06,323801080343.96,0,42737909790.24,8373224504.17,12748926357.44,71850748212.42,1775094877.36,0,0,12074922404.57,0
"COOPEANDE",2016-08-01,2239869909.78,122933637935.65,351167356518.52,-13114565093.86,127039004.74,235638388.51,58126719.42,5803542441.84,1494595738.32,328146320524.49,0,44399478785.13,8281638638.5,12965408345.76,72156240584.59,1776995891.42,0,0,11992858290.56,0
"COOPEANDE",2016-09-01,3021075264.51,126982233106.61,353279372481.54,-13052718682.84,101352336.45,221130181.13,58126719.42,5814435708.53,1531642666.17,331750253653.72,0,46490151145.06,8846584406.39,13118638126.62,72392079539.3,1698853745.53,0,0,11899756205.35,0
"COOPEANDE",2016-10-01,2322974732.94,131189958643.93,354376343060.61,-13086816973.55,168136812.7,238842745.4,58126719.42,5925962264.32,3558609896.26,334703323470.61,0,47318481546.78,9256467301.57,15130646119.07,72632754566.46,1752901272.05,0,0,11797562030.81,0
"COOPEANDE",2016-11-01,4843557212.14,128432798469.48,355915805610.9,-13070717221.4,149254200.1,211736910.74,58126719.42,5910101499.27,1497685886.84,335113586967.03,0,47335750560.09,9095987903.32,13267757415.14,72933623668.91,1735299767.14,0,0,11856191779.68,0
"COOPEANDE",2016-12-01,3470787725.56,135149170816.45,356351941376.13,-14057464363.45,81016867.05,198135784.37,58126719.42,5935827210.72,1674397068.84,341696432354.47,0,46751096675.52,8259151941.91,13281399606.93,73277609427.5,1753981618.01,0,0,11714219571.47,0
"COOPEANDE",2017-01-01,2217411255.3,140381248139.34,355760469986.77,-14256335656.46,98357980.82,184534658,58126719.42,5998437671.39,1659177527.49,344620387393.96,0,47113980384.02,7707680095.82,13287145486.64,73558008134.62,1651673409.25,0,0,14634081695.86,0
"COOPEANDE",2017-02-01,2506541373.81,148613387233.57,356041247923.89,-15148984651.61,99624061.57,170933531.63,58126719.42,5982745380.35,1611433346.49,351841623047.45,0,48189121923.56,7418133811.23,13308730150.55,73740933355.68,1625890035.9,0,0,14552699852.36,3177392336.59
"COOPEANDE",2017-03-01,2126364932.41,149181076460.63,359223303012.06,-15653691760.6,104234330.57,281191616.54,58126719.42,5958530246.29,1598878102.2,354961936651.71,0,47134742466.55,7647594150.04,13511399196.32,74124535085.36,1577121446.63,0,0,14472552218.01,3177392336.59
"COOPEANDE",2017-04-01,3078823650.17,150993826758.89,361794433780.29,-15816642331.7,110923747.85,264174994.38,56257271.36,5936368092.83,1544956934.07,359754727631.26,0,46903151756.18,9525967811.86,13598840161.41,75381069684.96,1587191294.28,0,0,14409501714.14,0
"COOPEANDE",2017-05-01,2529794035.63,150999933018.64,367100631502.13,-15882079666.54,77895891.39,235055662.61,56257271.36,5915496182.97,1513011496.95,365627400668.1,0,45716311046.79,8676322102.37,13846164658.38,75597093493.43,1328230548.12,0,0,14324287751.96,0
"COOPEANDE",2017-06-01,2861297795.58,148732972477.21,372587097001.51,-15952252715.6,80664614.79,220523984.63,56257271.36,5894464031.84,1583700048.77,369688274868.39,0,44211929973.68,8804852260.51,14123810682.73,75879488624.31,1035727734.06,0,0,14282147833.39,0
"COOPEANDE",2017-07-01,2822845001.78,148460558056.14,377052342561.95,-15880364528.83,82666510.92,270105867.05,56257271.36,5898357430.42,1600500538.92,373012600324,0,44564859346.23,8401725880.44,14326327306.18,75989305706.98,879894343.78,0,0,14317764186.75,0
"COOPEANDE",2017-08-01,3627383808.21,146920191809.73,383787099922.09,-15840230160.17,87721338.44,323329430.16,56257271.36,5875638676.56,1524530766.45,376995570674.29,0,46064106581.43,8228783322.64,14478569461.24,76283948266.04,660503214.19,0,0,14255815582.97,0
"COOPEANDE",2017-09-01,3635030846.47,147089336412.35,388377550811.68,-16220769187.97,87529051.12,327792649.01,56257271.36,5854029569.69,1499398381.5,378896311649.43,0,47464494181.22,9046295799,14603118063.41,76502180303.66,605565462.65,0,0,14165984245.77,0
"COOPEANDE",2017-10-01,4596538865.51,146806273216.39,390382564744.85,-16718612770.9,134916286.86,334425544.4,56257271.36,5831576359.82,1554638742.93,380334372629.67,0,48805118934.37,8626710328.09,14610914933.37,76795046326.95,603647020.42,0,0,14022135531.6,0
"COOPEANDE",2017-11-01,7601393859.64,143903943094.31,391259939604.92,-17347425508.92,87948783.29,334687233.67,56257271.36,5817791868.14,1668651804.42,379335817878.18,0,49964050026.16,8895692593.4,14581932046.64,77051304080.16,674122580.79,0,0,13957375508.05,0
"COOPEANDE",2017-12-01,3538006570.99,149403164657.61,391116766252.11,-17471994200.19,80253428.92,341030883.24,56257271.36,5801560796.4,1748100984.46,380864032155.08,0,48530461307.02,9415719057.17,14756979669.39,77311785764.75,708717955.71,0,0,13893661973.3,0
"COOPEANDE",2018-01-01,3082325026.61,149958800392.35,391510995668.04,-17886721416.02,67793707.83,318942755.44,56257271.36,5796149692.18,1754251907.08,382401222654.48,0,47853225681.24,8428363671.13,14517446612.77,77652968188.32,589241621.38,0,0,17067265103.83,3353753651.29
"COOPEANDE",2018-02-01,2382568555.22,149308501905.6,394181249002.45,-18645087964.02,70742573.59,302210071.47,56257271.36,5774862221.46,1759217261.15,383538996833.19,0,47189671140.1,8292324022.59,14602305490.68,77833706120.97,666201229.99,0,0,16936074716.08,3353753651.29
"COOPEANDE",2018-03-01,3100402152.8,151633564470.58,395086383493.41,-19059771457.13,122232843.32,282776101.22,56257271.36,5751332875.24,2171690496.39,386701192499.76,0,46637831031.01,9149360306.32,14566179462.21,78073917727.24,723842798.08,0,0,16877520222.6,3353753651.29
"COOPEANDE",2018-04-01,3413612105.58,150448131904.47,396255066596.07,-19142583758.93,72880366.38,265629399.27,56257271.36,5737238069.03,2083927438.98,387872272328.79,0,45340509926.01,10403436524.78,14653408516.92,79398858662.49,824508723.17,0,0,16786722491.25,0
"COOPEANDE",2018-05-01,2741083636.65,155447977369.6,396919703891.96,-19313808668.96,67567323.75,210315740.02,56257271.36,5712208116.58,2208569085.93,392430299839.62,0,45737111949.06,10039888790.29,14524990285.04,79318615596.35,869645037.13,0,0,16721970001.09,0
"COOPEANDE",2018-06-01,3055069725.57,159539886543.29,396983789689.98,-19630233529.64,66371504.26,177294329.57,90419871.36,5693186275.92,1989583014.97,397179202297.9,0,44792055060.84,9797540688.06,14481844097.1,79359578795.42,975025479.29,0,0,16660521317.03,0
"COOPEANDE",2018-07-01,2584915785.25,160534724186.61,398193248047.98,-19762004918.45,65866907.8,205001439.1,90419871.36,5668038377.84,2087016887.15,400113787321.07,0,43617886961.2,9261074885.94,14477804557.81,79289690449.96,1050651241.06,0,0,16666575942.15,0
"COOPEANDE",2018-08-01,3138641199.42,161985982553.13,399086057939.71,-20211590430.45,39691404.32,201478167.33,310419871.36,5733542556.3,2068320437.57,403710295687.89,0,42607533569.94,9273790478.61,14499220711.97,79463544976.8,1091827444.13,0,0,16584292848.53,0
"COOPEANDE",2018-09-01,2788621151.37,162071814454.64,400420946621.82,-20225287735.56,40343042.44,185763973.07,420419871.36,5717194756.55,1950839407.82,403131193639.22,0,43106367959.86,9823464345.17,14467048350.24,79539426676.16,1072109192.2,0,0,16529409575.23,0
"COOPEANDE",2018-10-01,2776037559.8,161298968720.75,402542423045.92,-20339631427.46,43725486.22,295088381.99,420419871.36,5692971216.83,1915140008.41,402967706223.26,0,43960517746.39,9540404543.54,14540981117.72,79942390840.66,1093727781.1,0,0,16453256528.4,0
"COOPEANDE",2018-11-01,3800765065.77,155849450385.97,404615282324.16,-20454385608.17,39279469.97,275367333.33,640419871.36,5674737244.67,2058943042.46,400128862907.37,0,44205140177.8,9388937395.44,14571764803.47,80279813889.53,1000313421.48,0,0,16389983862.25,0
"COOPEANDE",2018-12-01,4204605347.64,160815743618.84,405102388554.16,-20841492766.99,39111840.55,257757915.24,680419871.36,5651612803.23,1746543260.48,402553598714.68,0,44625117337.6,10038440445.46,15768398950.4,80985305718.81,1114330734.77,0,0,16352581789.25,0
"COOPEANDE",2019-01-01,2787089637.79,160464015459.06,407159391107.77,-20702230721.25,39181484.61,288212378.69,680519871.36,5629059505.85,1676691257.45,404462360765.85,0,43924073149.33,9403952578.56,14609588407.93,81081561551.11,1104802001.79,0,0,19729159464.83,0
"COOPEANDE",2019-02-01,2531215320.33,162409177150.3,409233311105.35,-20849956758.74,39124722.9,263992711.78,680519871.36,5614902531.26,1820283986.81,407491173141.49,0,43977483816.87,9195767491.34,14635322801.13,81350425033.13,1098275414.14,0,0,19684220211.89,0
"COOPEANDE",2019-03-01,2034455231.63,164577472440.89,411013921088.86,-20587658764.01,204893576.45,327375142.91,680519871.36,5593673129.53,1988505452.04,410177566690.71,0,43629363875.45,9206774341.96,15226073822.11,81763110483.98,1207400015.86,0,0,19626349346.14,0
"COOPEANDE",2019-04-01,2586345991.19,165679579514.24,411942985128.78,-20541839661.77,175555847.45,358953293.08,680519871.36,5571834575.32,2253383258.04,413980821880.38,0,43164398625.1,10527792569.22,14687015436.52,83279164651.77,1447731588.37,0,0,19510463947.18,0
"COOPEANDE",2019-05-01,3001216270.35,167441483807.1,412160407712.63,-20081851070.89,215042059.71,336834986.14,680519871.36,5556124234.32,2615766069.95,416716478745.32,0,42265332677.11,10139886130.89,14689148484.23,83328458333.28,1827241891.53,0,0,19427659713.58,0
"COOPEANDE",2019-06-01,3681255918.37,170375774618.19,413222074373.78,-20158553520.7,230710680.78,312316382.5,680519871.36,5533430221.98,2826484107.93,420206507504.56,0,42023764105.23,10874844126.86,14679724134.36,83357615315.15,1953437284.19,0,0,19460772645.25,0
"COOPEANDE",2019-07-01,2605597173.77,173965392117.34,411781753666.22,-20502640516.58,238698177.13,282452071.78,680519871.36,5510886960.13,2886768917.7,420838177479.58,0,42851864667.38,9409166980.18,14702188120.77,83179665481.97,2740932858.59,0,0,19452885929.39,0
"COOPEANDE",2019-08-01,2337876346.22,177575885218.94,412421791836.81,-20850790557.84,275865752.66,332909633.1,680909371.36,5488367364.43,2770161780.4,424665598206.51,0,42038815441.25,9680337647.51,14689273336.89,83361814259.53,2748332485.17,0,0,19386056670.96,0
"COOPEANDE",2019-09-01,2114123411.85,181780772199.79,412615041562.71,-20923259311.29,299234832.2,392550490.34,680909371.36,5468433079.37,2638682315.87,427057174526.34,0,42837092718.74,9781805165.94,14701931830.08,83529698102.86,2996669977.63,0,0,19370120496.32,0
"COOPEANDE",2019-10-01,2153333697.82,188356733120.37,411335224725.17,-21336097251.25,129454155.24,419207565.11,680909371.36,6313855898.62,1705710465.76,426718552396.96,0,47742389138.83,9410622950.55,14709693802.11,83749696568.96,3222598667.61,0,0,19273970108.23,0
"COOPEANDE",2019-11-01,2856908549.95,189727403254.63,409623735888.36,-21749625339.4,127722727.96,393806204.88,680909371.36,6315989713.43,1774445927.48,421439625617.47,0,51642528325.48,9820231570.05,14765577914.24,83889672800.14,3635393959.4,0,0,19250071310.66,0
"COOPEANDE",2019-12-01,3629719642.29,195616561413.18,406961275292.63,-21615566464.94,94837981.88,429855177.07,680909371.36,6468577942.39,1662683595.26,419668847432.74,0,56841584317.45,10221857647.78,14748612404.34,84127623978.42,3574697930.64,0,0,19203209468.88,0
"COOPEANDE",2020-01-01,3491294994.79,205393120017.11,390981691892.41,-21163995441.65,78638894.97,402825134.94,680950371.36,10567281704.38,1669076245.16,428423717611.02,0,59699663175.45,12550206917.7,139043411.45,84648048303.26,3885672140.79,0,42000805.79,23356977455.88,0
"COOPEANDE",2020-02-01,2843380900.3,206841303910.49,390705285533.95,-20834464665.35,76140492.89,371089259.62,680950371.36,10739996040.65,1522982232.13,429075929268.37,0,58555563070.49,12717257291.09,138362120.72,84884735735.87,3779796057.89,0,0,23337851471.76,0
"COOPEANDE",2020-03-01,2774505207.21,208773247922.36,387328160187.02,-21163335754.93,69242245.69,345947343.16,680950371.36,10651237820.74,1527424604.15,429101269285.11,0,57060347955.47,12035617395.23,147227742.3,85090946699.3,3483556379.98,0,43105242.62,23312323164.87,0
"COOPEANDE",2020-04-01,2961073957.15,208716310991.64,386044096442.66,-21790205916.23,68505119.78,320805426.7,680950371.36,10765154455.81,1347059946.81,430674673006.04,0,56197547346.48,10901966296.98,68134965.71,85408624081.3,1731015557.97,0,46763044.62,23302604651.79,0
"COOPEANDE",2020-05-01,2505241596.01,210437745841.56,385856158635.83,-21836548189.82,67354361.33,281638822.83,680950371.36,10645974518.35,1329262986.76,432349915801.14,0,55247176873.88,11024156497.78,25231646.64,85472698754.99,1500705316.26,0,48559992.17,23293616834.44,0
"COOPEANDE",2020-06-01,2429166652.41,212248789974.6,386747119054.33,-22617870421.3,79123905.32,262620901.78,680950371.36,10990489992.84,1542416574.03,435169528509.15,0,55228036839.84,10155799900.71,29644888.69,86449822581.58,1698065373.69,0,0,23282522603.81,0
"COOPEANDE",2020-07-01,2227459576.63,211394265409.43,386582090768.77,-23110123139.01,79096539.65,354447465.39,680950371.36,10877417768.79,1305918944.59,434498193277.45,0,53635106081.1,10078625435.32,31286823.37,86617468417.08,2293101598.04,0,51907552.99,23268477537.03,0
"COOPEANDE",2020-08-01,5299167647.5,209793887345.72,386265424413.39,-23663427904.81,77402927.85,382094225.29,680950371.36,10886474624.7,1310276841.46,435651006745.49,0,52657044142.82,10305819874.24,29351985.57,86897644576.8,2530063084.76,0,57792592.9,23253234955.25,0
"COOPEANDE",2020-09-01,7305013051.04,207938793864.73,386339372071.51,-23640125857.4,79883219,365102454.6,680950371.36,10766808285.34,1311646749.79,436360786707.38,0,51511125868,10069590421.32,166993636.06,87118038528.34,2712412139.3,0,59400569.78,23369094229.27,0
"COOPEANDE",2020-10-01,7471483107.85,206835782614.07,385763478737.23,-23992832779.2,79663770.44,402198396.16,680950371.36,10707223174.17,1320477435.65,436119414018.91,0,49773329969.82,10619652660.3,32650024.15,87273527649.67,2685184077.75,0,56583592.86,23274829173.74,0
"COOPEANDE",2020-11-01,12368683504.93,206894701573.38,385541931637.84,-23915053116.7,70150586.33,343400622.59,680950371.36,10664446334.87,1330914315.1,437528129126.21,0,52716725846.27,10532328468.23,91211156.75,87469258934.89,2789457252.34,0,58533560.41,23270276735.3,0
"COOPEANDE",2020-12-01,6857923455.83,212345296256.79,383598942914.69,-24150391058.21,86309931.96,393889173.69,680950371.36,10651610621.28,1343975503.07,437680442640.66,0,51232275425.76,9988721970.64,402690014.94,87575712380.09,2325671557.01,0,50361990.21,23246347436.97,0
"COOPEANDE",2021-01-01,6257723189.84,214758482087.33,384517806326.47,-23795593131.35,103249750.34,480027372.27,680950371.36,10534159165.86,1382307354.13,437251398589.62,0,49984635344.78,13638977699.26,70849399.92,87934728594.95,4519825511.81,0,51945852.47,24851533772.2,0
"COOPEANDE",2021-02-01,6333074249.76,216425693399.51,384730901467.39,-23895593131.35,123587314.56,467428420.45,681000371.36,10448272759.77,1454189822.41,436554468967.99,2.16e+09,49103815801.2,14522754911.15,64079489.51,88113387990.99,4567297673.16,0,55719147.8,24859851296.19,0
"COOPEANDE",2021-03-01,10717595577.33,209204318242.51,384744743747.19,-24040096149.57,146968143.48,471313523.63,681770371.36,10493951667.32,1814440790.63,435832537877.32,2.16e+09,47740639595.46,13631387599.44,61016031.51,88344191025.82,4715240308.38,0,58615400.78,24870905373.9,0
"COOPEANDE",2021-04-01,7087078707.15,218223731998.49,385124966493.36,-25463255567.43,141803904.53,442677516.4,681770371.36,10358423630.46,1673316717.07,439808161970.39,2.16e+09,49303375022.53,12274511023.07,56330175.68,88591330084.33,5511864636.4,0,57954310.03,24973092332.9,0
"COOPEANDE",2021-05-01,6678543617.1,226028411590.33,386079687043.46,-26733206398.42,198480802.06,421831641.54,681770371.36,10370017446.22,1653282053.01,439597108404.78,8.221e+09,50712239317.69,12532976774.94,58265309.06,88693672101.15,5982133714.24,0,61245954.66,24996626802.77,0
