"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"MULTIMONEY",2023-12-01,16186075914.37,14016205441.99,86901105806.4,-6764522008.22,1776496066.19,0,3619431927.45,2018473732.56,37303762573.49,62291543871.04,1381110691.91,835159563.53,0,21764923566,-1869460.63,0,381256428.98,1159079629.23
"MULTIMONEY",2024-01-01,14682452402.09,15334980569.9,84712307843.25,-7624176681.35,1732107310.48,0,3602754338.97,1674369709.86,36914538495.73,59909739890.23,1302598440.69,570863994.47,0,21764923566,-839276.86,0,408862596.78,513818202.74
"MULTIMONEY",2024-02-01,14547380699,11184934498.39,82835016196.86,-7314378150.41,941126423.59,0,3505179544.53,1641646682.39,37136843103.74,51769236886.67,1796313947.65,579628986.26,0,21764923566,-2216291.75,0,408862596.78,513818202.74
"MULTIMONEY",2024-03-01,15033667191.59,12584268854.6,81004984096.35,-7442346657.07,1084425734.16,0,3493080090.74,1765924092.16,38229713897.22,50775361991.77,1617940925.79,623091715.98,0,21764923566,-93605.93,0,408862596.78,513818202.74
"MULTIMONEY",2024-04-01,14847991022.63,16784637214.63,79988664799.63,-7253211231.28,1008576260.23,0,3479451572.29,1554027762.97,39553786521.9,52347862101.02,1269509066.89,568504017.53,0,21764923566,-4529356.89,0,408862596.78,513818202.74
"MULTIMONEY",2024-05-01,15285219146.9,15595503370.79,79306826866.85,-6802781275.57,1000489920.52,0,3472438457.89,1496413863.87,39529528050.46,50545492277.92,1420890097.81,594435534.24,0,21764923566,-2039174.06,0,408862596.78,513818202.74
"MULTIMONEY",2024-06-01,14726271546.78,15368334087.12,78032280575.19,-6700160096.48,1001448795.41,0,3459100089.7,1746885775.11,39199305045.49,48543734971.94,1611875248.15,806306034.57,0,21764923566,-3506169.58,0,408862596.78,513818202.74
"MULTIMONEY",2024-07-01,13739587371.84,14062164733.77,77281920970.65,-6636526604.89,962813797.05,0,3453438949.15,1581865233.41,39333383442.66,45324162734.07,1540522434.53,566806085.52,0,21764923566,-2346183.17,0,408862596.78,513818202.74
"MULTIMONEY",2024-08-01,14721678223.3,14848323292.7,76656028654.25,-6631884596.13,1001409090.49,0,3441879158.63,1465876869.34,36385347667.31,49053929478.88,1486508009.02,716245426.59,0,21764923566,2110889.04,0,408862596.78,513818202.74
"MULTIMONEY",2024-09-01,14545019135.87,14801480324.68,76675606448.39,-6580682963.01,1009470941.56,0,3429008697.61,1525262193.62,36869015975.02,48227016074.98,1602684374.82,619529322.71,0,21764923566,1708703.41,0,408862596.78,513818202.74
"MULTIMONEY",2024-10-01,18772107721.46,11358677676.55,76225581673.85,-6459294629.47,988945674.8,0,3416380662.35,1468889604.02,36404775423.21,48538603658.35,1856695526.21,592584548.37,0,21764923566,-583433.05,0,408862596.78,513818202.77
"MULTIMONEY",2024-11-01,13688284923.55,9886404589.39,75889158437.28,-6316629226.21,1018171201.43,0,3405144798.16,1645536673.07,36973348832.38,40577157822.28,2255590652.08,741796856.11,0,21764923566,535800.04,0,408862596.78,513818202.77
"MULTIMONEY",2024-12-01,15064685307,15503658079.19,75269368329.42,-5994210355.44,107252154.82,0,3403957102.7,1191290140.46,43037861928.18,40442701553.22,1281299916.49,645288258.43,0,21764923566,-976309.11,0,408862596.78,513818202.77
"MULTIMONEY",2025-01-01,15628859435.67,14555811727.36,74621428978.07,-6075651013.86,124292951.53,0,3394316863.64,1169547202.55,43030109743.84,38924970030.78,1662022118.1,589506142.42,0,21764923566,2032594.5,0,530819847.37,2831005963.99
"MULTIMONEY",2025-02-01,14800222100.12,13605199478.47,74046015001.67,-5943301501.64,139204791.68,0,3398360713.48,1131551171.57,42822658918.68,36794077348.45,1466604788.68,610177204.44,0,21764923566,511708.3,0,530819847.37,2831005963.99
"MULTIMONEY",2025-03-01,14708073723.62,16323825593.72,73941435620.92,-5924600301.56,189778182.53,0,3385683072.39,1096527719.07,44659598936.05,36709703754.99,1879247761.89,574011660.97,0,21764923566,612083.1,0,530819847.37,2831005963.99
"MULTIMONEY",2025-04-01,17067811805.16,17259913587.36,73501171023.68,-5780432030.05,142818854.07,0,3373001711.7,1115995123,43035342677.24,41107696388.82,1737367542.19,594325914.74,0,21764923566,727594.49,0,530819847.37,2831005963.99
"MULTIMONEY",2025-05-01,14644002710.59,13341224018.19,72697004329.73,-5747404390.24,208670111.99,0,3426629230.08,1465875963.34,44178262220.85,32850032553.33,1807902725.81,748059758.75,0,21764923566,878572.04,0,530819847.37,2831005963.99
"MULTIMONEY",2025-06-01,15380093219.66,15372547051.16,72805449095.22,-5485175335.81,174303865.27,0,3416525218.61,1503411933.99,45905138086.64,33440500718.19,2163622514.05,597760003.86,0,21764923566,1409592.49,0,530819847.37,2831005963.99
"MULTIMONEY",2025-07-01,14497838446.81,16401295818.15,71925327632.14,-5503413528.27,184550368.39,0,3402226442.24,1594667904.24,47127798599.21,31905737756.18,2037891280.43,591635170.68,0,21764923566,1725232.09,0,530819847.37,2831005963.99
"MULTIMONEY",2025-08-01,14819624608.67,12663758736.18,71383442943.13,-5484370437.96,236855566.58,0,3387881698.92,1837962331.59,48993588275.24,25800704559.62,2246780108.33,807045404.42,0,21764923566,1874860.08,0,530819847.37,2831005963.99
"MULTIMONEY",2025-09-01,14601153015.12,6805797990.68,71047856642.07,-5471436678.88,192840944.3,0,3373537399.13,1778147812.31,48325686892.42,19552415885.49,2579369960.85,625981843.96,0,21764923566,2049227.68,0,530819847.37,2831005963.99
"MULTIMONEY",2025-10-01,14765023110.06,9082886379.56,71286125121.32,-5512462688.78,188446547.61,0,3360394580.35,1344691300.19,50674678201.49,19567689886.25,2759562336.6,161723169.08,0,21764923566,1756223.71,0,530819847.37,2831005963.99
"MULTIMONEY",2025-11-01,15576537382.11,6951743156.59,70942945066.39,-5477506747.21,273739345.06,0,3346001664.06,1414763634.28,51397449452.08,19024458001.88,3336431186.61,357145684.87,0,21764923566,8334979.66,0,530819847.37,54990963.99
"MULTIMONEY",2025-12-01,18280892205.24,12226913572.02,69567092613.65,-5421258298.42,155076433.87,0,3331694277.88,1125723138.68,57949146642.95,19024571185.8,2786050978.89,217992818.24,0,21764923566,17139167.74,0,530819847.37,54990963.99
