"entidad","periodo","C110_Disponibilidades","C120_Inversiones","C130_Creditos","C139_Estimaciones","C140_CuentasxCobrar","C150_BienesVenta","C160_PartEmpresas","C170_PropiedadesEquipo","C180_OtrosActivos","C210_OblPublico","C220_OblBCCR","C230_OblEntidades","C240_CuentasxPagar","C250_OtrosPasivos","C260_ObligSubord","C310_CapitalSocial","C330_AjusOtrosResultados","C320_AportNoCap","C340_Reservas","C350_ResultadosAcum"
"CMB",2019-12-01,113206909363.84,203981589798.06,63548224672.48,-2020217424.21,481883188.18,0,0,453562296.93,12061550415.35,266235760658.71,0,63566483278.2,9331379957.75,7644349029.77,0,19843600000,2720108588.27,0,3588931353.25,7460842459.7
"CMB",2020-01-01,110044019346.72,219891179842.75,70874422757.86,-2304474585.12,456502804.62,0,0,1639543859.2,5605450989.3,277149700013.06,0,73261509034.72,9718593401.23,160887435.92,0,19843600000,3557524635.99,0,4277903822.44,19619104641.34
"CMB",2020-02-01,135774146555.06,215308091835.13,74386426700.7,-2405821237.87,476180549.67,0,0,1595813228.15,6410822334.82,281307180306.43,0,92254031077.23,9547019119.54,2165644195.09,0,19843600000,3213738456.43,0,4277903822.44,19619104641.34
"CMB",2020-03-01,143950089985.79,264382336374.01,81297588172.92,-2421657397.16,653826430.13,0,0,1573184081.79,3501917084.05,373825008401.75,0,64963100529.74,5019483249.94,1797245538.5,0,19843600000,2423229992.68,0,4277903822.44,19619104641.34
"CMB",2020-04-01,155976970585.33,233983446458.29,87919436672.91,-2615138505.81,473466267.53,0,0,1519645189.22,5997353397.45,373084118150.82,0,54133668265.32,4507326390.08,4260278908.68,0,19843600000,1419067084.93,0,4277903822.44,19619104641.34
"CMB",2020-05-01,175768006204.16,243264214734.7,84891228913.83,-2545189792.19,583486117.12,0,0,1485121783.85,3931365063.01,373544775621.47,0,78533882504.4,4755464490.2,2239824702.5,0,19843600000,1542512330.06,0,4277903822.44,19619104641.34
"CMB",2020-06-01,115777103084.53,312355640138.23,81995168950.74,-2504614414.13,1940766022.81,0,0,1453072081.35,3970998359.12,380502153135.67,0,75924707421.86,5466874678.31,1726258023.33,0,19843600000,5817372876.77,0,4277903822.44,19619104641.34
"CMB",2020-07-01,141057340237.42,271137823220.01,87987906971.51,-2660162854.59,2132533786.51,0,0,1423759349.45,2692967026.41,350700540448.02,0,91042506838.08,5553413060.46,3965823016.02,0,19843600000,6831895848.96,0,4709381226.15,19619104641.34
"CMB",2020-08-01,136798910537.09,283980192970.22,90442089105.74,-2762809293.77,2433471264.52,0,0,1393902176.7,4159460216.52,364676695788.48,0,87106636416.27,6085772827.87,4950328229.17,0,19843600000,7778644568.75,0,4709381226.15,19619104641.34
"CMB",2020-09-01,143881233694.36,299898795696.4,87432158262.67,-2655229721.67,2278180145.16,0,0,1364226165.06,5427322899.83,391823992046.72,0,79473898399.59,6710090999.3,5198846888.48,0,19843600000,6062242482.64,0,4709381226.15,19619104641.34
"CMB",2020-10-01,131519687432.15,339342672276.6,88178488479.73,-2776052573.95,1891592180.48,0,0,1359328958.09,5742568010.67,410773773208.66,0,86631281587.84,7205833250.53,4949818371.51,0,19843600000,6069799722.94,0,4709381226.15,19619104641.34
"CMB",2020-11-01,146680792517.78,331160001455.13,88066118285.2,-2560570949.26,8492356129.48,0,0,1330367029.88,4262065427.13,416268422084.12,0,86577682552.13,9652144425.84,8473113509.81,0,19843600000,6003593478.31,0,4709381226.15,19619104641.34
"CMB",2020-12-01,176306701182.93,268573971041.38,84778891236.7,-2650890988.66,1692274065.96,0,0,1302084070.49,4231827542.84,404322937837.33,0,61852081979.25,9180047515.24,3220822838.26,0,19843600000,3152830434.71,0,4709381225.15,19619104642.34
"CMB",2021-01-01,155900087977.6,270389852068.97,80744354567.84,-2580428575.02,8514412042,0,0,1274567455.65,2687954519.19,403113348070.91,0,38719728833.11,10240984857.17,8081925693.26,0,19843600000,3284696532.08,0,4277903823,31035524711.52
"CMB",2021-02-01,143699164900.36,305116011214.24,84502484920.41,-2609984638.94,2007255064.45,0,0,1273188125.64,2760751985.76,419087012766.11,0,47052067027.65,10478797452.56,1857473131.28,0,19843600000,3353778097.36,0,4277903823,31035524711.1
"CMB",2021-03-01,162780367790.44,299468252985.73,83358159080.16,-2623072070.74,329322267.81,0,0,1184736749.78,739242144.93,437629105409.37,0,41958426085.53,4875350516.1,172955033.77,0,19843600000,2781570506.27,0,4277903823,32792534783.1
"CMB",2021-04-01,154546977161.26,381921884245.94,87587572089.86,-2713729945.73,1619233420.44,0,0,1158653991.78,1002498104.7,495461810765.6,0,60441876208.64,5653935710.8,353037841.36,0,19843600000,7780395888.11,0,4277903823,32752843232.26
"CMB",2021-05-01,161591275493.27,397774112605.6,88773358363.67,-2718519452.19,1568162538.59,0,0,1212652493.91,737530457.22,507189683135.95,0,71247473197.99,4723520239.75,173610594.84,0,19843600000,7376738557.22,0,4277903822.44,32752843235
"CMB",2021-06-01,205003274231.18,390843238603.65,89665192176.25,-2739998134.13,1633316788.78,0,0,1213261139.6,2061411238.77,535885104827.77,0,91170648884.14,5731488063.53,655295989.08,0,19843600000,7405491597.03,0,4277903822.44,20594581053
"CMB",2021-07-01,263405722992.13,346611198902.51,85836552047.04,-2731983095.02,1754918216.88,0,0,1191852443.53,2110133998.54,536225536218.75,0,98791499155.7,7065867597.73,544028122.37,0,19843600000,7577806607.23,0,4277903822.44,20594581053
"CMB",2021-08-01,279545152436.93,350946220973.89,100845752256.17,-2820366276.86,1665106698.82,0,0,1193381221.49,2124532437.79,575040359367.46,0,105876977988.83,7796130055.9,705571958.58,0,19843600000,8439733475.01,0,4277903822.44,7460842461
"CMB",2021-09-01,338895612315.38,254999458145.08,101320143181.21,-2732280405.82,1477985861.41,0,0,1192312543.99,3669577871.1,564948474559.01,0,79183709715.48,8692844845.88,720403142.03,0,19843600000,7601099879.02,0,4277903822.44,7460842461
"CMB",2021-10-01,348881471637.49,293558161466.79,108693996141.51,-2774144396.26,1482028030.88,0,0,1165283001.23,3760375766.53,578922418926.09,0,119554723680.49,9380216252.96,744970476.56,0,19843600000,7641915737.52,0,4277903822.44,7460842461
"CMB",2021-11-01,381304544242.19,315618972890.31,106083721943.36,-2872458692.26,1722647424.87,0,0,1168338884.1,3920904473.03,623239943540.87,0,125975114945.25,9933746956.24,620896801.84,0,19843600000,6749383974.4,0,4277903822.44,7460842461
"CMB",2021-12-01,260369758963.88,354821565607.93,128013254199.2,-2973514489.45,1889386857.32,0,0,1171651726.47,5301474941.24,554789094506.1,0,134961927098.77,10743338240.72,518129976.71,0,19843600000,8244207891.94,0,4277903822.44,7460842461
"CMB",2022-01-01,282934422121.2,348341539803.94,130284334427.15,-2943029668.75,1918940243.58,0,0,1147040820.29,5639447319.75,567671721146.77,0,139828558453.37,10635992872.15,876168251.25,0,19843600000,7729564473.37,0,4277903822.44,18188890759
"CMB",2022-02-01,297761964229.77,330274461148.78,129451262792.23,-2901985051.98,562849355.68,0,0,1117049288.54,5516978943.71,562391432675.95,0,140500451066.65,10873250418.27,678446958.21,0,19843600000,1447614362.18,0,4277903822.44,21836049408.35
"CMB",2022-03-01,292242484622.08,326182161356.08,130509833801.76,-3013094231.92,608245023.98,0,0,1087057756.79,617623175.3,550448183130.88,0,144764074983.48,3934344561.58,769090273.52,0,19843600000,1017005619.96,0,4277903822.44,21836049408.35
"CMB",2022-04-01,276014480687.66,344672609917.65,141763279274.87,-3249331006.41,635213683.78,0,0,1079000589.47,379927132.5,565136795798.74,0,142230115628.02,4513917620.29,461319699.37,0,19843600000,688604220.03,0,4277903822.44,21836049408.35
"CMB",2022-05-01,305344550653.67,342540020087.21,133443305000.63,-3206259645.39,613621346.83,0,0,1055020767.5,580722078.02,572234297487.96,0,152066322977.57,5253849292.1,541359356.45,0,19843600000,427831123.12,0,4277903822.44,21836049408.35
"CMB",2022-06-01,309195750981.8,291407730707.02,130727049831.99,-3207749174.29,809408589.11,0,0,1024336309.76,2169371934.4,516901090688.46,0,157160995963.97,6164829255.55,597879457.13,0,19843600000,-419221677.07,0,4277903822.44,21836049408.35
"CMB",2022-07-01,313097294325.42,274601877066.3,131182335085.62,-3189854157.82,909772509.59,0,0,993864697.29,2970939120.74,523831897348.77,0,136443354241.59,6652702843.42,1248652447,0,19843600000,-696642186.22,0,4277903822.44,21836049408.35
"CMB",2022-08-01,240198786702.21,283550663405.38,137621901372.24,-3453462368.5,1071392148.48,0,0,963406770.16,2589064872.27,505315123131.84,0,94919063452.19,7856437256.41,942645552,0,19843600000,-856024277.11,0,4277903822.44,21836049408.35
"CMB",2022-09-01,219063732993.29,279888910790.2,131099287566.56,-3557797690.04,1184593097.25,0,0,933670009.39,3792414277.23,449871958857.76,0,117359905716.22,9330557388.69,477494212.46,0,19843600000,-1009637844.41,0,4277903822.44,21836049408.35
"CMB",2022-10-01,261836699767.91,318668242693.41,120695730236.45,-3373316370.7,1204531716.95,0,0,904492614.16,4043259422.85,529603846318.89,0,120013287868.53,10335476895.88,664256682.06,0,19843600000,-1129723931.6,0,4277903822.44,7460842461.35
"CMB",2022-11-01,313843708923.85,276071390820.91,113981422248.86,-2979231861.03,1215121910.4,0,0,999334334.17,14568128922.49,565695773726.13,0,81977543353.45,12213888275.77,11018898387.25,0,19843600000,-1076461065.48,0,4277903822.44,7460842461.35
"CMB",2022-12-01,296393799270.23,244518616223.12,112534234143.55,-3145801407.86,1646211158.7,0,0,980103398.24,5875806213.94,539312686353.73,0,56025307651.1,13957509960.3,527570030.94,0,19843600000,-186267917.82,0,4277903822.44,7460842461.35
"CMB",2023-01-01,241963943751.52,284959690362.64,106041141074.93,-3169450017.3,1599888649.13,0,0,947561744.8,6295814396.79,518245398932.51,0,53993462475.65,14545114197.85,779191777.14,0,19843600000,-41422881.95,0,4277903822.44,28190460507.09
"CMB",2023-02-01,279318736585.55,279442007040.05,105892219102.53,-3097167242.64,1111918948.69,0,0,1212166480.24,6363696017.68,552069475542,0,47399988419.74,15755893974.52,894212555.23,0,19843600000,156306000.78,0,4277903822.44,28190460507.09
"CMB",2023-03-01,241537818621.55,307120921041.19,98708910814.41,-2970494445.94,1010030468.38,0,0,1178811002.71,2654104980.29,514278453177.96,0,65839929395.12,7854849008.69,2547721051.89,0,19843600000,1760868040.59,0,4277903822.44,28190460507.09
"CMB",2023-04-01,253431730024.28,306568259090.35,101548128833.83,-2933760235.35,1718183711.85,0,0,1181790232.26,717520090.06,525287893824.22,0,65323465497.42,8498198437.03,464232989.44,0,19843600000,3126433906,0,4277903822.44,28190460507.09
"CMB",2023-05-01,211264743009.54,384174119720.6,97132867701.18,-2788440417.31,1573177815.52,0,0,1166661401.14,4832893113.91,511573551663.74,0,103302213096.84,10478500664.62,4461330258.29,0,19843600000,4660479216.3,0,4277903822.44,28190460507.09
"CMB",2023-06-01,219538246050.94,363485664672.84,99049558266.69,-2842600067.97,852076430.86,0,0,1127137805.89,3853421513.28,501732499247.98,0,100372703210.43,12276641294.62,798748810.69,0,19843600000,4421334728.6,0,4277903822.44,28190460507.09
"CMB",2023-07-01,221295757185.79,426012834281.49,99120779465.78,-2781554912.1,747918830.07,0,0,1088369088.45,3659921933.83,496894106969.36,0,165762227583.02,13669461984.21,428923326.49,0,19843600000,4409666129.34,0,4277903822.44,28190460505.25
"CMB",2023-08-01,206978713542.1,439302551936.18,98509497826.11,-2735691420.09,720612525.18,0,0,1048924419.37,3731260598.06,481350347915.01,0,174289228459.99,15604941586.33,377007992.07,0,19843600000,4466679165.3,0,4277903822.44,28190460505.25
"CMB",2023-09-01,195536280201.22,389992487413.06,102391818627.76,-2813517220.18,750179377.26,0,0,1068011946.98,6790596250.89,450212674835.83,0,147154341892.9,16776608386.68,1367387492.67,0,19843600000,3569575038.48,0,4277903822.44,28190460505.25
"CMB",2023-10-01,195022435985.33,349033371722.34,109484235523.12,-2907874166.68,722541382.44,0,0,1029360515.5,9304862811.56,474871300874.05,0,85209615051.24,18081185962.94,3189813894.91,0,19843600000,3581612446.37,0,4277903822.44,28190460505.25
"CMB",2023-11-01,185652233436.85,313991026308.15,109383586530.98,-2965246365.2,709325582.29,0,0,990478774.23,6863636017,466146703377.3,0,66287026001.03,19258823730.43,976286400,0,19843600000,3199858239,0,4277903822.44,7460842459.25
"CMB",2023-12-01,198152446112.27,329177685505.26,106834417976.27,-1952567366.97,975036320.7,0,0,978421400.51,9275288664.41,483991932709.42,0,72031783304.77,21383662349.86,380268447.51,0,19843600000,3246637124.31,0,4277903822.44,7460842459.25
"CMB",2024-01-01,228173462513.38,366685631973.53,106695336759.42,-2008858771.59,1053483895.86,0,0,942985882.93,11931403485.91,509550542362.4,0,109294090186.6,22248628674.27,3837585321.13,0,19843600000,3762238460.56,0,4277903822.44,40237508221.11
"CMB",2024-02-01,229828653475.96,284933411271.02,109429134796.56,-2008185426.55,814968418.37,0,0,909107941.87,12456382596.3,496925384590.67,0,42000755448.84,22887931608.6,4293393449.09,0,19843600000,3976381730.49,0,4277903822.44,40237508221.11
"CMB",2024-03-01,223226754712.71,295155614190.76,109082030891.54,-2076572536.64,547157386.55,0,0,884750686.2,3193722074.27,507294100833.25,0,41032092786.28,6520153179.71,2851263564.59,0,19843600000,3809117216.21,0,4277903822.44,40237508221.11
"CMB",2024-04-01,220192850169.63,350203811482.29,111783912021.43,-2289020836.72,690004247.87,0,0,853374792.65,1031943983.4,507514560789.37,0,91533380198.19,8244558404.8,452536590.84,0,19843600000,3946912062.01,0,4277903822.44,40237508221.11
"CMB",2024-05-01,262888726585.95,300941403182.92,113278606971.75,-2308469777.71,779588219.54,0,0,813786972.12,1310962434.84,543942410078.69,0,46935454215.78,9030770054.97,646128855.22,0,19843600000,3982265932.12,0,4277903822.44,40237508221.11
"CMB",2024-06-01,261612487778.19,353183897907.71,102752208372.21,-2148570908.73,801394977.91,0,0,772370691.98,6069745183.19,573355382757.89,0,57498863971.12,10329702765.48,1938261510.75,0,19843600000,3991497268.43,0,4277903822.44,40237508221.11
"CMB",2024-07-01,268180951599.63,366333580812.5,102190237047.88,-2143905489.91,757668435.63,0,0,730673899.54,6387670805.7,593405819983.4,0,52187083821,11235626822.22,3656541533.19,0,19843600000,3560733251.55,0,4277903822.44,40237508219.77
"CMB",2024-08-01,240907140883.51,411836202877.76,100158818092.25,-2129521281.72,770492336.66,0,0,689473826.76,5161799374.86,604094182327.56,0,55658652861.25,12560711877.08,811930749.04,0,19843600000,3402176249.26,0,4277903822.44,40237508219.77
"CMB",2024-09-01,241312295391.45,412732376220.62,100396492225.6,-2104855067.87,788758279.8,0,0,676095641.84,9117073223.22,607248363853.52,0,54313169767.94,13585648256.12,815909331.97,0,19843600000,3221965974.16,0,4277903822.44,40237508219.77
"CMB",2024-10-01,235883518048.38,398901843629.85,115175421652.98,-2248311789.13,899225284.47,0,0,624165773.21,8979159662.19,613895372110.66,0,40417803451.02,15167521525.48,395031409.71,0,19843600000,3251470166.36,0,4277903822.44,40237508219.77
"CMB",2024-11-01,230261689204.14,384570079839.48,120087003332.41,-2289653755.82,913704505.82,0,0,586036634.12,11335897171.04,571616919544.56,0,66972712817.93,48181868206.78,2285476611.2,0,19843600000,3477833138.78,0,4277903822.44,7460842459.77
"CMB",2024-12-01,200415248404.66,273908579294.22,117167553398.63,-2201761905.22,1452777080.33,0,0,566662440.82,13177315805.94,493923315049.91,0,36288058138.8,15543263386.21,446084311.49,0,19843600000,3214802356.12,0,4277903822.44,7460842459.77
"CMB",2025-01-01,182378870534.15,280784435161.49,115148257546.63,-2218742668.84,1382925782.54,0,0,544908090.02,15985430766.57,475565149791.56,0,39084078799.83,16388651065,3152189133.47,0,19843600000,2938890541.38,0,4277903822.44,33151109359.63
"CMB",2025-02-01,209402532600.68,301785322002.67,115622492380.22,-2060451300.69,979673240.66,0,0,542638114.25,14105398946.96,498614355999.81,0,62846170728.59,16481364954.77,1063822147.6,0,19843600000,2845260401.65,0,4277903822.44,33151109359.63
"CMB",2025-03-01,213709894238.96,262716890535.88,106528794158.47,-2073927858.87,916949691.9,0,0,520640379.09,4697311849.78,486113328725.7,0,31494166947.11,5972289683.49,460601005.35,0,19843600000,2758093812.99,0,4277903822.44,33151109359.63
"CMB",2025-04-01,200479993915.52,277695638665.03,108595761584.38,-2179249202.3,970189254.81,0,0,520386270,8496505636.78,480880086490.95,0,37745527506.36,7164294669.27,3685935725.21,0,19843600000,2704444019.62,0,4277903822.44,33151109359.63
"CMB",2025-05-01,207902812787.02,287362598359.34,102598565118.77,-2182707353.23,1027848187.91,0,0,477269125.88,5470308101.13,483123195743.93,0,43546781403.21,8393336877.58,852594736.79,0,19843600000,2647935562.02,0,4277903822.44,33151109359.63
"CMB",2025-06-01,198871204864.21,341248411078.42,108604120985.97,-2226461529.35,999323546.78,0,0,455278189.28,5204947556.7,505247735363.39,0,69890370472.67,9138813037.44,515740050.24,0,19843600000,2359341269.49,0,4277903822.44,33151109359.63
"CMB",2025-07-01,201968141529.9,342533037682.07,107798085986.59,-2077346443.23,1062366469.35,0,0,433920826.34,5841398617.21,501310549830.86,0,74697245689.79,9809410444.93,822672380.76,0,19843600000,2117923298.5,0,4277903822.44,33151109359.63
"CMB",2025-08-01,224679195823,311657788516.27,99416464331.19,-1937443375.95,1084695810.75,0,0,444608504.05,5726169565.42,536059094984.43,0,33644189159.57,11113448293.28,334277510.03,0,19843600000,1955774156.61,0,4277903822.44,19960842460.63
"CMB",2025-09-01,191932708417.03,364030385917.63,103629831998.36,-1989667336.02,1113483906.35,0,0,1196910526.41,8359851211.41,526460658946.01,0,66499811649.19,12250405493.85,1110619097.55,0,19843600000,1835148063.83,0,4277903822.44,19960842460.63
"CMB",2025-10-01,204329563164.09,366764929469.98,103609155243.26,-2009053676.11,1239333940.54,0,0,1143048230.32,8225433849.14,511656126822.78,0,93616232116.19,13103750159.53,894969542.64,0,19843600000,1811193969.61,0,4277903822.44,19960842460.63
"CMB",2025-11-01,235798454125.65,348210105640.09,112107601247.08,-2096836047.89,1253867654.83,0,0,1107371760.62,10024260791.5,556909774428.24,0,79871820862.65,14271036811.73,2394733141.13,0,19843600000,1683886596.57,0,4277903822.44,7460842460.63
"CMB",2025-12-01,248424396507.38,302392924536.58,105821568361.27,-2022622203.54,1124635055.18,0,0,1100447623.48,11031415285.05,547761027090.54,0,49005593530.59,14490843377.09,355823296.03,0,19843600000,1651976777.89,0,4277903822.44,7460842460.63
"DAVIVIENDA",2015-01-01,141456578559.03,150636406856.14,631679178704.6,-8550201867.4,382288048.33,1140194018.61,0,2912345343.07,7874547616.32,579187751828.26,0,239985435474.88,14150373998.66,7105596684.1,0,57597283550,372263997.88,182884347.76,9597796069.13,27259837897.23
"DAVIVIENDA",2015-02-01,142242204006.09,153460019202.46,643475360774.57,-8453158311.09,407562127.93,1354370796.11,0,2942855115.1,8064659344.36,584557637027.94,0,250622323666.86,14558508259.62,5816712225.95,0,57597283550,300437307.17,182884347.76,9597796069.13,27259837897.23
"DAVIVIENDA",2015-03-01,141563567963.62,162646332241.79,654380675139.11,-8717805904.68,416687984.33,1544334175.62,0,2905911809.36,6673636326.93,589489730865.41,0,267065845224.54,10211804061.27,5999817997.05,0,57597283550,430151239.55,182884347.76,9597796069.13,27259837897.23
"DAVIVIENDA",2015-04-01,145649487064.19,161697737405.09,676187685271.08,-9349747091.8,569185715.86,1359196295.89,0,2845904130.53,7310170468.02,595962750854.29,0,283033590799.67,11279835503.87,7288741881.31,0,57597283550,619742962.85,182884347.76,9597796069.13,27259837897.23
"DAVIVIENDA",2015-05-01,146455130689.89,151751865458.78,690582726546.03,-9437179048.49,835565447.86,3657667246.2,0,2948655621.33,7399078487.44,612842618994.25,0,271569924443.31,11625993373.43,8247154314.75,0,57597283550,758479861.75,182884347.76,9597796069.13,27259837897.23
"DAVIVIENDA",2015-06-01,150649710995.71,175167956319.86,708711681705.08,-11008425255.98,819403502.73,3154419005.53,0,3041716225.48,7661498582.41,619605977116.3,0,312108034964.69,11505396458.95,6729236609.7,0,57597283550,1035777171.79,182884347.76,9597796069.13,27259837897.23
"DAVIVIENDA",2015-07-01,148460342556.37,182396568378,721113052753.62,-11201208901.1,1212360128.59,2956603935.28,0,3046421721.14,7790672366.34,641426643017.51,0,305786006660.62,12152247567.06,7297918292.97,0,57597283550,1249580860.23,182884347.76,9956212284.13,27259837897.23
"DAVIVIENDA",2015-08-01,152337387652.31,148283166752.75,734480825759.62,-11349370142.11,644602329.99,2790674510.88,0,3015378971,8104091611.08,650166356032.65,0,274714091402.68,13917107278.89,9995509496.36,0,57597283550,1093767939.01,182884347.76,9956212284.13,27259837897.23
"DAVIVIENDA",2015-09-01,153072800110.17,135851898285.93,740902022307.04,-11284739148.93,569970384.62,2957744960.45,0,3157003464.44,8815998122.37,641544162651.13,0,282868173186.68,12661505554.47,6920411850.8,0,57597283550,606710401.09,182884347.76,9956212284.13,27259837897.23
"DAVIVIENDA",2015-10-01,154161359369.44,163757513713.16,765958527198.96,-11268707902.81,557904405.03,3011687437.3,0,3169021787.54,8832340548.75,665572729835.9,0,310914259017.79,13511938298.06,6662107494.8,0,57597283550,1020243744.88,182884347.76,9956212284.13,27259837897.23
"DAVIVIENDA",2015-11-01,162920360533.68,147037100795.63,794662031013.36,-11647755315.39,761406721.09,2939937801.59,0,3161435728.89,9221891331.28,664574576227.94,0,325524134920.29,15506716260.1,11619945399.06,0,57597283550,473239717.18,182884347.76,9956212284.13,27259837897.23
"DAVIVIENDA",2015-12-01,169329823055.12,171488551170.51,806852646931.39,-11846686119.06,744107741.65,2668831483.47,0,3693346071.06,9616931216.81,701304609335.15,0,337973074557.18,13479086959.75,6511972936.63,0,57597283550,748922481.75,182884347.76,9956212284.13,27259837897.23
"DAVIVIENDA",2016-01-01,167887521618.07,176143563609.6,824191299164.33,-11580857464.35,907979810,4127272144.27,0,3726968620.79,11243959111.67,702557312744.34,0,357601196569.13,15132380618.88,7261812689.13,0,57597283550,484086286.16,182884347.76,10571673022.13,36024730480.08
